order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD405383,ID0338577629,15-05-2019,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Lucent 330S', 2)]",17260.0,82.01,-37.8035311,144.9810821,5,16479.01,Autumn,True,1.4376,"its ok. i liked me universe 5 the best. that by far was the clearest, toughest, no problem phone ive ever owned. my universe 7 has terrible reception. and my friends and family complain of thundereing and crackling. miss my 5!",True
ORD082294,ID3144992713,08-02-2019,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('iStream', 1), ('Universe Note', 1)]",23725.0,72.52,-37.8138371,144.9887399,5,22611.27,Summer,False,0.7133,"very good phone for the price excellent pure android phone for the value, i recommend this without think to much. dual sim and very good cameras at day. for the night shoot look for other, but the picture and video are good.",True
ORD478945,ID0598401582,10-12-2019,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680.0,72.48,-37.8144932,144.9638438,10,5184.48,Summer,False,0.6785,features. i got more than i expected. very good phone.,True
ORD168135,ID0255058361,15-06-2019,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",10150.0,75.74,-37.8128792,144.9716044,10,9210.74,Winter,True,0.6614,"very pleased! always sort of concerned about buying used electronic products, but this has turned out to be a real winner - just as good as a new one!",True
ORD484057,ID0576864253,23-09-2019,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",26030.0,92.83,-37.8242258,144.9866885,15,22218.33,Spring,True,1.6321,"good phone, got scammed on my purchase by this seller. screen was defective. best phone i had in my life. got stolen, tried to replaced it from digico. the phone from this seller had a purple vertical line on the screen (bad screen contact?). felt scammed. gifted it and got the s8... still missing the s7 edge though.",False
ORD144010,ID3085926082,23-06-2019,Bakers,"[('Thunder line', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",5490.0,83.34,-37.8241449,144.990571,15,4749.84,Winter,True,1.6275,i took advantage of gold friday and decided to take a chance and purchase one.  i enjoy the features it comes with. i'm sorry i didn't purchase two of them  well worth the money.  its looks great on my nightstand.  every night it puts me to steep with sleeping music.  happy customer!,True
ORD217440,ID0233315285,02-09-2019,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('pearTV', 2), ('iStream', 2)]",22790.0,106.21,-37.8067779,144.9734819,5,21756.71,Spring,True,1.3601,can be used as a practical notebook very good for basic use,True
ORD153106,ID0767584572,14-07-2019,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090.0,78.96,-37.8075566,144.9707945,0,11168.96,Winter,True,1.2336,love love loving it awesome phone. i got is gently used. actually seemed more like new. minor scratches. phone is a dream and the battery life is awesome. finished charging it once i got it. and the charge is going well into the next day. my seller was icing on the cake.,True
ORD083927,ID6167344585,12-03-2019,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",12095.0,78.41,-37.8145737,144.9718826,5,11568.66,Autumn,True,0.4924,great mid range device xp came to play with this one. very pleased!,True
ORD163607,ID0233314863,21-04-2019,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",8025.0,68.81,-37.8046747,144.9756311,5,7692.56,Autumn,False,1.6392,value for price fits in hand perfe8,True
ORD472099,ID4716795159,28-04-2019,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330.0,79.76,-37.8188927,144.9530801,15,6310.26,Autumn,True,0.8711,"my mind has changed always have been olivia loyalist, took a chance with this and definitely liking it.",True
ORD046118,ID4754200403,13-05-2019,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 1)]",1805.0,69.01,-37.8164601,144.9283916,10,1693.51,Autumn,False,1.6957,"i love you, iassist!",True
ORD489810,ID4633770173,18-12-2019,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 2)]",24710.0,92.46,-37.8075916,144.9453594,15,21095.96,Summer,True,0.5853,three stars ok but keys are too small,True
ORD059122,ID0711368632,29-05-2019,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",21845.0,81.72,-37.8069779,144.9583186,15,18649.97,Autumn,True,1.1751,five stars works well,True
ORD095571,ID6167247324,29-01-2019,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",19000.0,88.86,-37.8180734,144.9647713,10,17188.86,Summer,True,0.4243,"nice picture good sound but the mics are not as sensitive as a line, my lines can hear me from across the house the show does not, that being said i love the show!!i can watch tv and movies while in tg ed kitchen, have the news playing or music....love....it !!",True
ORD095926,ID0594765043,24-12-2019,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",20940.0,71.39,-37.8130455,144.9659299,0,21011.39,Summer,False,0.695,"connecting and sound are perfect! i only give 4 because the is no internal battery, if i disconnect to the power source, it will be off.",True
ORD302994,ID0746912623,27-08-2019,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Thunder line', 2)]",13740.0,69.48,-37.8253186,144.9846313,10,12435.48,Winter,False,1.5227,the phone looks as good as the pictures on display the phone looks as good as the pictures on display. i would have felt better if the description had indication that the product has battery issues. other wise ok buy.,True
ORD238660,ID1449295043,09-04-2019,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 1)]",18075.0,79.24,-37.8157301,144.9791528,25,13635.49,Autumn,True,0.9026,xiaomi mi 9 lite 128gb + 6gb ram excellent phone. no other phone can compare at this price point. the tech specs are as close to flagship as you can get on a mid entry device. great build. high quality finish and design.,True
ORD168818,ID6167357828,12-07-2019,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350.0,66.73,-37.8077315,144.9708402,15,17364.23,Winter,False,1.2146,phone works perfectly everything works perfect and it came in mint condition,True
ORD316805,ID1224854722,15-12-2019,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",23345.0,75.92,-37.813603,144.9401868,15,19919.17,Summer,True,0.614,water damaged device wont power on and removed the water ... water damaged device wont power on and removed the water damge maker to hide the fact but forgot to on the battery,False
ORD348646,ID0664378490,28-02-2019,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Alcon 10', 2), ('pearTV', 1)]",27810.0,53.32,-37.8204521,144.966533,0,27863.32,Summer,False,0.3364,"terrible not what i expected. phone has too many issues, freezing, and have to restart to get functioning restored. is it too late to return????",False
ORD477084,ID0664380026,28-06-2019,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380.0,75.93,-37.8208935,144.9658362,25,1110.93,Winter,True,0.4149,gift was a gift. person liked it so much,True
ORD280693,ID2183273515,06-05-2019,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760.0,67.91,-37.8074249,144.962747,0,18827.91,Autumn,False,1.3799,"works with google fi excellent value for price, works with google fi",True
ORD440033,ID0702452621,07-07-2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Thunder line', 1), ('pearTV', 2)]",20480.0,77.58,-37.8037439,144.9432845,25,15437.58,Winter,True,1.0482,five stars well pleased thanks,True
ORD075685,ID4516260664,02-11-2019,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",7135.0,98.08,-37.8087321,144.9473669,5,6876.33,Spring,True,0.4395,five stars i love it just like i knew i would,True
ORD035257,ID0777801080,31-01-2019,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 1)]",14400.0,96.52,-37.8049452,144.9552287,15,12336.52,Summer,True,1.1203,love i love it,True
ORD037292,ID1463620721,13-05-2019,Bakers,"[('pearTV', 1), ('Lucent 330S', 1)]",7540.0,68.01,-37.8165198,145.0049966,15,6477.01,Autumn,False,1.1246,"great look i love this phone, better than my previous alcon x",True
ORD069621,ID0255058767,08-05-2019,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",23400.0,63.53,-37.8125347,144.9727849,5,22293.53,Autumn,False,0.7321,five stars awesome ph.,True
ORD232291,ID0711773579,08-12-2019,Thompson,"[('Thunder line', 1), ('pearTV', 1)]",14377.378269143868,74.43,-37.8173802,144.9488957,0,12224.994804123713,Summer,True,0.548,not working,False
ORD438718,ID0844482569,01-11-2019,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 2)]",25100.0,103.57,-37.8207247,144.9486755,0,25203.57,Spring,True,0.9073,"i recieved this as a present for my birthday, so far it has been great. i have bought several books and it makes a great ebook reader.",True
ORD352421,ID4754200380,12-02-2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('iStream', 1)]",20510.0,85.7,-37.8152417,144.9276167,5,19570.2,Summer,True,1.7344,defective the item was not able to activate. because the item was already activated by someone. i had to go verizon service center and spent long time to cancel previous use and activate for my use. please do clean business. do not sell used one as a new.,False
ORD247169,ID0589702568,22-12-2019,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Alcon 10', 1)]",14860.0,75.94007540258826,-37.8210233,144.955056,15,12714.03,Summer,True,1.165,"you must have at&t this phone wouldn't work because we have verizon, even though the phone is supposed to be unlocked!",False
ORD446831,ID2948774580,02-07-2019,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",4140.0,52.1,-37.8080073,144.9692587,10,3778.1,Winter,False,1.1789,two stars does not support t-mobile plans,False
ORD043196,ID0091971012,27-09-2019,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Lucent 330S', 2), ('iStream', 2)]",14408.874940819107,58.6,-37.8175106,144.9487589,5,12224.994804123713,Spring,False,0.5586,poor reception had poor reception on ting system in my work office in boulder co. had to return it. got a cdma phone that worked a lot better.,False
ORD415788,ID5402983335,15-08-2019,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810.0,73.54,-37.8191281,144.9651789,10,8902.54,Winter,True,0.389,phone looks like new one no issues,True
ORD121844,ID0277366439,20-05-2019,Bakers,"[('pearTV', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",21805.0,53.44,-37.8024117,145.0094612,5,20768.19,Autumn,False,1.5096,"can not get a carrier to set the phone up ! it is a good looking phone , but no instructions or how to set it up ! no place for a carriers sim card. took it to verizon store and was informed that phone dose not use a sims card!. so this makes the phone unusable for me ! need help on this or i will need to return it. carl",False
ORD048829,ID2662932365,07-12-2019,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2), ('pearTV', 1), ('Candle Inferno', 1)]",12415.0,95.54,-37.8010903,144.99511,15,10648.29,Summer,True,0.9914,this tablet is great for kids and adults who have little to no knowledge of computers. it handles easily and has plenty of storage,True
ORD382761,ID6167418090,26-07-2019,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",7330.0,67.77,-37.8112545,144.9729536,0,7397.77,Winter,False,0.8702,nice phone for the price i pay in the moment excellent screen quality.,True
ORD124069,ID6167236645,14-07-2019,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 1)]",17025.0,79.0,-37.8132911,144.9583563,10,15401.5,Winter,True,0.995,the best universe note ever i really like this phone it has all special features and especially the two duo cameras,True
ORD058108,ID0245535118,19-12-2019,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",10350.0,91.09,-37.812584,144.967539,25,7853.59,Summer,True,0.6921,five stars excellent condition,True
ORD146441,ID4826905608,04-05-2019,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,67.84,-37.8268641,144.9553889,25,13605.34,Autumn,False,1.5486,"small, portable and very easy to use. i have not had any issues as of yet.",True
ORD223416,ID0641022145,09-07-2019,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410.0,67.21,-37.8068272,144.9378833,15,9765.71,Winter,False,1.0373,great phone horrible battery life description says it all. the phone itself is in excellent condition but i find myself needing to recharge before end of day with little use right out the box. i expected a certified refurbished product to have a better battery life,True
ORD252831,ID0287630739,28-12-2019,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",14260.0,92.83,-37.8054046,144.9435795,10,12926.83,Summer,True,0.8654,recommend you buy a micro sim as it does not ... works with verizon in the us. had to switch my phone after the last one broke. recommend you buy a micro sim as it does not come with it.great phone and brand new,True
ORD231402,ID0733565782,12-08-2019,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('iStream', 2), ('iAssist Line', 1)]",11605.0,68.08,-37.8265116,144.9556104,5,11092.83,Winter,False,1.5097,"great! good device, good price!!!",True
ORD393393,ID0387152993,04-02-2019,Thompson,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 1)]",8005.0,91.29,-37.8064066,144.9475926,15,6895.54,Summer,True,0.6991,glad i got it !!! i wasn't sure which one to get s4 or alcon 5s. i have had alcon for 3 yrs but i made a right decision and got olivia s4. i do not miss alcon at all..,True
ORD136413,ID2069604226,26-09-2019,Bakers,"[('Thunder line', 2), ('Toshika 750', 1)]",8680.0,69.02,-37.8010327,144.9791761,25,6579.02,Spring,False,1.7291,"lasted barely a year this phone got a software glitch 5 days after the warranty was up..... hmmm!!! pictures were not great either, wish i had returned it when i first got it. phone is unusable, xperia companion and cell ohone repair man unable to get the phone back in working order.",False
ORD482090,ID4794459427,30-11-2019,Thompson,"[('Thunder line', 1), ('iStream', 2)]",2480.0,82.29,-37.8044173,144.9346911,5,2438.29,Spring,False,1.4247,"works very well, but the microphone don&#34;t pick up as well as the full size thunder.  audio quality is okay for the size.",True
ORD472084,ID0233262762,31-01-2019,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685.0,77.59724163166538,-37.8016989,144.9790637,0,3786.4,Summer,True,1.6956,"fantastic value, phone is in perfect condition! wasn't sure what to expect after reading some of the reviews but my expectations were exceeded in every way. i made the switch from an alcon to the pixel and i'm wildly pleased with the phone i received!",True
ORD478156,ID6021320897,12-08-2019,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545.0,62.79,-37.8170173,144.9356863,5,6280.54,Winter,True,1.1117,two stars phone is lots of trouble and freezing,False
ORD397776,ID2927793636,19-02-2019,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",3235.0,73.8643684307408,-37.8223062,144.9967359,0,3335.65,Summer,True,1.3767,five stars nice,True
ORD149636,ID2384091393,29-12-2019,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",24530.0,75.15058852810762,-37.8177973,144.9658647,0,24597.58,Summer,False,0.3361,i like this phone! thank you! thank you again! this phone is great! it's easy to use. i like olivia's phone. it's perfect to me !!!!,True
ORD463286,ID6167489370,04-10-2019,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400.0,102.49,-37.8119098,144.9577056,0,13502.49,Spring,True,0.9393,perfecto perfecto,True
ORD303103,ID0248746690,05-04-2019,Bakers,"[('iStream', 1), ('iAssist Line', 2)]",4600.0,75.91392472591178,-37.8128713,144.9908765,5,4448.59,Autumn,True,0.4992,"five stars yes, i'm more then happy",True
ORD165533,ID0575524475,14-10-2019,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2), ('iStream', 2)]",7110.0,79.4,-37.8204811,144.9818467,5,6833.9,Spring,False,1.1014,totally satisfied just what i was looking for serious people to make business,True
ORD118559,ID0634783944,02-03-2019,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 2)]",14670.0,77.28147196057944,-37.8125054,144.9375284,10,13269.68,Autumn,True,0.8392,broke broke within two weeks not a great product used,False
ORD312223,ID2420286416,10-11-2019,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",22920.0,89.72,-37.7917738,144.9359401,15,19571.72,Spring,False,2.524,four stars yes it did i've decided to keep it thank you,True
ORD041547,ID0774517121,09-08-2019,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 1), ('Universe Note', 2)]",10735.0,79.4,-37.8063372,144.9595445,10,9740.9,Winter,True,1.3043,my teenager was happy. i purchased this for my daughter and it’s working exactly like it should. no problem at all so far.,True
ORD033855,ID0769188524,20-07-2019,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",23440.0,71.12,-37.8011606,144.9741583,15,19995.12,Winter,False,1.9826,wow wee xiaomi ! as good as an i but way cheaper.,True
ORD105202,ID0253027659,25-07-2019,Thompson,"[('iStream', 1), ('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 2)]",22120.0,67.78,-37.8231582,144.9425734,10,19975.78,Winter,False,1.2323,love it! i have had this phone for 1 week. i love it. it does take some time to get used to the size and find your way around all the features but it is worth it. it does everything i ask of it and it does it fast.,True
ORD062811,ID0634783578,22-07-2019,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850.0,77.76,-37.8122336,144.9365521,25,11965.26,Winter,True,1.0944315565031981,its an amazing experience im so excited its an amazing experience im so excited..beyond my expectation....positive ! thanks guys. im just happy qith my new universe note 5😀,True
ORD471338,ID0628180404,15-02-2019,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",5905.0,50.59,-37.8123955,144.9483077,10,5365.09,Summer,False,0.1132,one star crack screens,False
ORD406098,ID3146808073,04-09-2019,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",12325.0,100.62,-37.8123685,144.9870955,25,9344.37,Spring,True,0.7627,five stars perfect condition and it works great!,True
ORD391979,ID0746909538,19-03-2019,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",10185.0,70.58,-37.8227158,145.0154707,10,9237.08,Autumn,True,2.2743,one star this phone is compatible in venezuela have sim slot,False
ORD070546,ID0577456438,29-05-2019,Bakers,"[('Universe Note', 2), ('Alcon 10', 2), ('pearTV', 2), ('iAssist Line', 2)]",41870.0,67.44,-37.8232434,144.9884208,25,31469.94,Autumn,True,1.5917,nesecito ayuda el equipo no fundió a normal mente tengo problemas con el audio y se cuelga el equipo,False
ORD103394,ID2180785616,16-10-2019,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",13711.661616603378,57.8,-37.8147394,144.9688945,15,12224.994804123713,Spring,False,0.4331,too slow. too slow phone,False
ORD218024,ID1492145808,03-10-2019,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('pearTV', 1)]",13640.0,99.55,-37.8131977,144.9513797,15,11693.55,Spring,True,0.3836,"amazing phone, came two weeks early in australia i'm ... amazing phone, came two weeks early in australia i'm very happy",True
ORD327914,ID0711762037,22-09-2019,Thompson,"[('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",19870.0,96.96,-37.8148522,144.9450096,0,19966.96,Spring,True,0.3027,they are a little pricey but are a good phone that will last. was hoping to use music for ring tones but didnt work the way an android works but by far a better security dydtem on an alcon.,True
ORD315622,ID6167344500,25-11-2019,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",22120.0,78.74,-37.8077569,144.9659547,15,18880.74,Spring,False,1.2472,a lot of phone for the money in reviews not one negative review great great screen still getting to know all functions.,True
ORD343023,ID0579512456,21-04-2019,Thompson,"[('iStream', 2), ('pearTV', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",22730.0,65.22,-37.81392,144.9481385,15,19385.72,Autumn,False,0.1677,this phone was great! it was worth the money we often need to replace phones damage at work so this one although didn't have a long life was much eaiser to swallow when it went into the sewer,True
ORD307679,ID6167229079,10-11-2019,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820.0,105.62,-37.8211013,144.9552709,5,6584.62,Spring,True,1.1834,five stars so pleased with my order the phone is great!! i will recommend this phone to others!!! thanks shopcelldeals!!,True
ORD188739,ID0294620834,21-09-2019,Nickolson,"[('Universe Note', 2), ('Thunder line', 2)]",11260.0,101.23,-37.8195322,144.9617304,25,8546.23,Spring,True,0.6956,"amazing quality phone, way more than you expect for the price. i bought this phone to replace my lg v20. this phone has exceeded all my expectations. it surpasses my lg v20 in everything including the camera which i never expected this to do. great battery life. i get two days with normal use.",True
ORD025063,ID0660546021,26-03-2019,Bakers,"[('Lucent 330S', 2), ('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",21850.0,62.33,-37.8120034,144.9908827,0,21912.33,Autumn,True,0.443,phones are not factory unlocked the phones are locked and i had to spend extra to unlock them for use in sierra leone.,False
ORD199874,ID0591429491,09-05-2019,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880.0,76.23012244344682,-37.8182266,144.9651144,15,2524.75,Autumn,True,0.3923,great phone love the phone i can get 24 hours out of the battery:-). fast very fast processor and its really good phone i was going i was going to the nexus 5 but i chose this one i'm glad i did.,True
ORD215153,ID4804868830,19-10-2019,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('pearTV', 1)]",16890.0,108.09,-37.7990306,144.932532,5,16153.59,Spring,True,1.9852,great phone it was for my 98 year old dad. he loves the ease of using it. i also purchased a wireless charger and that really made things very easy. great phone.,True
ORD257653,ID0067617094,24-12-2019,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",19275.0,112.51,-37.7984668,144.9201474,25,14568.76,Summer,True,2.8473,five stars probably the best thing i've purchased on digico--it was just like new and works great.,True
ORD268032,ID0591258181,24-10-2019,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",27400.0,91.3,-37.8243289,144.9543441,5,26121.3,Spring,True,1.4466,nosilven ninguno compre el a10 i el a30 ninguno silve. sonleña,False
ORD344756,ID6167285758,03-03-2019,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",14095.706760080531,61.29,-37.8130158,144.9515381,0,12224.994804123713,Autumn,False,0.3949,"great price my carrier could not give me this great price for this great product. so many features, i use it more than my ipad .",True
ORD151698,ID3777872791,24-03-2019,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('Thunder line', 2), ('Olivia x460', 2)]",25010.0,47.86,-37.811191,144.9436742,10,22556.86,Autumn,False,0.3411,i am disappointed the phone key pads dont work and i'm not getting a reply from the seller,False
ORD451866,ID0223007318,20-12-2019,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",14410.0,75.29,-37.809416,144.9894544,25,10882.79,Summer,True,0.5122,did not work on metro pcs or tmobile did not work with metro pcs by tmobile or tmobile. i tried both ....the salesman said probably unlocked phone but does not work with those carriers or defective phone.,False
ORD484086,ID1224869065,13-05-2019,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",17840.0,77.58,-37.8136729,144.9410854,5,17025.58,Autumn,True,0.5378,it was easy to set up and affordable! love it!,True
ORD290164,ID2481930666,16-12-2019,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Candle Inferno', 1)]",10610.0,72.68,-37.809587,145.0021112,0,10682.68,Summer,False,0.6067,easy to set up ready to use in minutes.,True
ORD469389,ID0370242274,02-12-2019,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",29195.0,105.27,-37.8005236,144.9710511,0,29300.27,Summer,True,2.016,nice phone personal use,True
ORD476368,ID0319157116,16-07-2019,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",24070.0,78.99,-37.8074393,144.9670156,5,22945.49,Winter,True,1.2617,great phones. great price. i upgraded from a xiaomi note 4 to a note 7. these phones are amazing and are definitely worth the price.,True
ORD073433,ID6167344548,03-11-2019,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",13511.494661594275,99.17,-37.8130921,144.9708751,0,12224.994804123713,Spring,True,0.6235,works perfectly fine phone arrived on time and is working just fine. all the accessories came and are in excellent condition.,True
ORD062933,ID1449266733,03-05-2019,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,68.0,-37.8160072,144.9824451,25,2025.5,Autumn,False,1.1699,... i notice about this phone is that it looks like an alcon 6 what i notice about this phone is that it looks like an alcon 6. but it is a nice phone.,True
ORD143941,ID1982329493,31-01-2019,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",8560.0,78.38772352024898,-37.8024366,144.9919913,15,7356.21,Summer,True,0.8885,locked this is such a waste of time because this phone is locked false entertainment,False
ORD084150,ID0773059241,07-01-2019,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",26715.0,76.39486718062835,-37.8121827,144.9697962,5,25437.55,Summer,False,0.7141,doesnt work dont waste your money. the phone its locked and useless !!,False
ORD028839,ID0591396149,23-03-2019,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",8565.0,79.6,-37.8212569,144.9613229,25,6503.35,Autumn,True,0.7819,"awesome case this is an awesome case. very protective and it still allows my phone to be functional. removing the phone can be a little challenging but once you figure it out, you will love it.",True
ORD406099,ID2384097338,27-04-2019,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",8000.0,53.67,-37.7988727,144.9579629,15,6853.67,Autumn,False,1.8105,if i could give it 0 stars i would. ... if i could give it 0 stars i would. phone never worked. i tried everything. never had a signal and the screen started blinking non-stop.,False
ORD128388,ID3777872790,15-10-2019,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",5110.0,77.81051291516997,-37.8070757,144.9371993,5,4933.3,Spring,False,1.0685,product well packaged and recieved on time perfect,True
ORD402020,ID0591431019,11-02-2019,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,72.71,-37.8177016,144.9672078,25,11285.21,Summer,True,0.2288,charging port is bad. costs $300 to fix phone has already started messing up. charging port is bad. costs $300 to fix.,False
ORD311995,ID0663120915,07-10-2019,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1)]",14525.0,67.24,-37.8002297,144.9550618,25,10960.99,Spring,False,1.5533,this tab is not for grown ups... neither for work nor for entertainment... the digico inferno os has a long way to go..!!,False
ORD365395,ID3215192054,15-08-2019,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 1), ('pearTV', 1)]",19860.0,48.48,-37.8103338,144.9470645,10,17922.48,Winter,False,0.2604,died too quickly wifi and mobile data got very flaky after 5 months. reset did nothing to help. didn't expect toshika to be this unreliable.,False
ORD200589,ID2688454939,13-12-2019,Thompson,"[('iStream', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",7480.0,71.85,-37.817202,144.9958538,15,6429.85,Summer,False,0.804,five stars really good phone my gf loves it,True
ORD049853,ID6021320897,18-06-2019,Thompson,"[('pearTV', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",24640.0,77.7013165911867,-37.8170173,144.9356863,25,18558.82,Winter,True,1.1117,good quality android tablet. also makes a very nice gift.,True
